gene_id	treatment_1	treatment_2	treatment_3	control_1	control_2	control_3
Zm00001eb049770	429.764608	417.9543309	584.7854114	190.747671	263.564497	367.1130472
Zm00001eb257910	287.1118085	288.3692949	281.1538651	93.41084768	181.3121889	232.5966816
Zm00001eb266820	397.4336724	169.0390881	571.3713096	310.3842494	234.0058878	347.3843944
Zm00001eb299980	351.0688133	240.636892	725.4534768	146.9861338	165.676243	167.6375993
Zm00001eb175600	260.4509166	203.4812625	482.0518437	106.2491515	169.1218542	223.8618988
Zm00001eb331330	239.0378846	147.2422486	289.128354	154.7333524	218.8468268	265.6177943
Zm00001eb087870	630.0745506	510.8320029	230.3723334	385.1154049	293.7256637	323.4670888
Zm00001eb220940	161.0145847	71.4853998	173.5788354	150.5441906	173.3331028	167.0917244
Zm00001eb366810	400.9205703	221.8214959	599.4017407	97.25161826	106.338707	118.0533336
Zm00001eb162620	177.4759149	215.5910016	216.746514	443.7681004	310.2393302	310.9260833
Zm00001eb255120	317.51987	160.6936342	580.0204547	222.7889488	220.3382403	225.1990907
Zm00001eb054390	291.902058	298.9465722	319.4505607	94.27607066	177.329144	230.6155338
Zm00001eb195060	245.0382908	197.3809007	362.4323757	201.6013612	185.3293749	224.4591654
Zm00001eb067710	173.1654424	212.7177602	223.4612047	35.97711943	147.5211863	101.7514869
Zm00001eb356600	256.136692	195.5270437	438.0827942	92.94800393	138.9606285	126.2552255
Zm00001eb027820	221.9966395	226.5028905	355.3320398	280.0609291	324.5275473	363.5269409
Zm00001eb373920	215.5460331	125.2483776	273.0909926	212.952053	147.8158853	119.7359856
Zm00001eb075370	393.78275	197.9281209	554.4513079	172.7766789	164.5799898	204.6644702
Zm00001eb301210	305.245314	158.8115842	448.6592835	156.7053295	171.2051579	192.431679
Zm00001eb312170	211.1144443	249.1160584	165.139359	158.9510161	213.7070663	237.5448072
Zm00001eb016620	286.753054	227.0917268	302.6682018	108.0222233	164.566097	171.848594
Zm00001eb301720	406.4924926	266.0339985	434.4906715	381.7858821	317.965893	337.1990078
Zm00001eb362290	367.9207651	183.2806223	358.6988168	235.5901992	192.5872683	231.4037398
Zm00001eb157430	250.1986979	229.0895347	404.7891789	147.03498	217.4626364	232.1023605
Zm00001eb427310	167.7048749	193.257554	177.0380779	56.81998675	74.10082075	107.4487945
Zm00001eb130570	320.7031767	229.3508017	358.1425566	269.1666367	221.4243736	383.2152624
Zm00001eb065160	210.8093015	319.9104885	188.0922529	175.8902105	218.0033399	229.5008717
Zm00001eb165550	168.7884305	114.3957534	364.8448077	268.053666	555.349163	233.5713024
Zm00001eb011900	471.1324286	639.2098564	544.0411182	397.9955503	258.8894273	200.9057608
Zm00001eb170690	362.5353439	390.7454463	349.1133812	259.7506604	260.3095429	248.0421093
Zm00001eb378250	187.4313331	123.2358072	252.5572663	365.778177	193.9114644	239.5720302
Zm00001eb133920	238.4782448	221.2863418	331.1702463	183.8274362	189.43169	252.1514659
Zm00001eb431800	231.3072357	124.9785222	310.1875624	163.0333745	243.8339206	164.9223703
Zm00001eb327980	353.2487633	383.2881423	303.4647661	171.6019085	211.5684572	325.0653504
Zm00001eb229250	306.9418811	182.749543	367.2288787	192.437596	182.2176635	187.2172815
Zm00001eb367450	234.2500204	141.8958312	392.4386318	133.7170989	141.4890613	139.6755266
Zm00001eb012270	332.996561	307.1407972	280.2216588	189.3739471	233.9750009	268.2412593
Zm00001eb378280	252.4832585	131.7930825	628.6657061	339.1745426	226.3381998	202.4542393
Zm00001eb091920	50.34563318	76.1007193	88.91068354	347.1045822	287.0757552	186.6216396
Zm00001eb061670	268.6905041	115.3286649	598.5155094	226.8834957	292.3536037	170.8430728
Zm00001eb052890	265.3401835	157.7154297	281.1379042	249.0001927	257.1524973	329.0887879
#N/A	197.2912902	205.4414477	160.9836662	208.5717907	218.0963565	212.8791659
Zm00001eb011930	521.033074	602.0411015	654.1068135	279.1758249	52.74115794	23.29058042
Zm00001eb236900	355.2274911	278.5994855	303.0671019	119.6225949	164.7185993	235.6974182
Zm00001eb164380	373.2216916	237.9488388	541.2207042	399.1620446	300.9671981	287.0753825
Zm00001eb103500	280.0925337	210.9497953	347.0232676	271.7816058	194.0874612	233.6245134
#N/A	409.1066805	169.1786393	191.4397803	245.4041269	211.3336661	183.9382566
Zm00001eb321670	364.1234858	180.2918808	511.1060141	156.1353237	153.3370281	154.2339467
Zm00001eb258190	283.1842968	194.2538038	413.4956044	125.5566305	183.0806109	169.6791582
Zm00001eb397280	137.7193297	210.367646	118.0741077	222.6618054	179.4686746	229.4396016
Zm00001eb355540	289.5207377	280.319152	323.4050873	171.2503669	196.0514979	232.4761607
Zm00001eb260820	227.8514007	138.0550298	437.0902813	112.2092941	154.7146276	174.0068994
Zm00001eb200910	373.3628999	211.238679	464.102173	78.43497019	84.95091273	113.6980692
Zm00001eb287080	261.163512	249.0162364	317.7549042	188.216267	217.2625465	251.4114892
Zm00001eb253470	168.0136566	175.4258455	187.9589166	158.0036905	159.0593714	176.1277723
Zm00001eb319210	181.4780168	238.9333991	175.7658696	53.96874585	155.9768662	187.1254447
Zm00001eb277260	120.5768449	87.9907867	117.3437353	129.4428816	129.7499671	77.11125398
Zm00001eb064990	333.998201	215.273282	408.5049369	211.3816172	215.041226	261.5500322
Zm00001eb231800	219.9602421	131.7947681	415.1733644	103.9466092	126.6030977	122.5120527
#N/A	248.3018899	189.0278215	318.122974	184.4789658	189.4341842	201.1829411
Zm00001eb340450	95.25198898	152.7454426	190.1917954	368.3066099	383.2702305	255.6608796
Zm00001eb064340	367.8622189	320.9737515	437.9441787	74.48467852	122.3391525	160.0227471
Zm00001eb360190	252.1918716	196.711854	193.8972782	195.1539475	168.4975585	243.6520451
Zm00001eb225700	212.5648918	212.0068266	321.4280291	165.257688	132.2973127	152.1766539
Zm00001eb332610	165.7968643	200.8977689	174.1933265	104.9633221	182.5122035	247.1883021
Zm00001eb144790	280.992244	226.7878103	376.2252564	113.9911187	150.7478906	196.6750283
Zm00001eb283460	328.6786058	154.849991	1037.556782	135.8458049	556.6984341	171.6564171
Zm00001eb162570	108.6570483	82.93794337	239.4848394	556.5311475	289.214011	375.7135207
Zm00001eb028430	263.1213069	287.3610461	291.7645878	205.4616924	193.756378	203.9019378
Zm00001eb096680	442.3903223	203.4123472	565.9051356	207.4757492	158.2916899	181.2789407
Zm00001eb246340	381.2705751	292.5781748	402.3298589	166.9388988	249.4418946	283.6043174
#N/A	223.5924691	221.9437478	292.7060196	57.91137012	130.4924172	145.0504731
Zm00001eb201740	220.7183185	91.55404688	397.4208481	167.2857731	185.0955261	129.474428
Zm00001eb203770	357.8304923	305.5402915	440.2208628	90.05477655	131.001978	150.6614401
Zm00001eb078490	255.5920959	187.4829007	297.3559159	258.7815465	218.8914351	189.3202657
Zm00001eb021790	201.9198902	209.2592547	219.7911618	454.9427013	245.8268607	340.6084772
Zm00001eb001950	273.0123461	177.9272451	301.6938288	83.21123541	133.4721299	219.1704502
Zm00001eb295180	292.9309388	261.8216367	397.2806272	132.677711	165.0929627	204.4652431
Zm00001eb176470	337.8326932	400.097357	247.7483898	66.1554662	110.5786525	134.7257679
Zm00001eb187010	16.64295136	36.7250574	67.89024218	782.7548493	269.0356572	214.6379617
Zm00001eb377870	396.3150435	382.6735219	269.6466009	69.75210368	79.85141676	114.5560255
Zm00001eb364660	214.4609856	253.1590487	216.3539948	142.7197787	194.2022009	218.6271482
Zm00001eb293310	220.0442919	214.6561026	203.7807124	188.6941373	127.1262488	178.8859253
Zm00001eb204900	326.7798851	324.0075201	312.6521046	109.3203869	173.5253302	191.909486
Zm00001eb395230	272.9654733	105.9515747	636.9024586	194.7606855	237.9881965	150.083816
Zm00001eb012750	322.3890812	169.4779697	667.0463058	135.3830082	94.70956775	95.50734426
Zm00001eb106160	266.8006257	213.2996164	173.0432099	185.5184252	142.4527045	212.0252377
Zm00001eb224180	268.395029	223.1976206	384.762213	102.3471089	79.43277004	147.1090089
Zm00001eb146750	266.4781013	191.5142085	420.3895133	62.41934372	88.70560468	106.1990139
Zm00001eb328390	118.3931462	119.4551283	175.3794196	64.18060582	107.6911619	186.9523219
Zm00001eb150530	281.8888124	231.643817	393.2533472	123.4842487	132.189659	162.4553067
#N/A	174.8871007	106.5579241	186.5554114	158.1088057	155.9292334	172.0721986
Zm00001eb364200	162.4144295	131.0441427	332.7377886	114.1849832	154.006381	154.5624872
Zm00001eb393120	172.9690389	182.6849106	204.0218138	230.9378683	174.6318341	158.4892454
Zm00001eb186900	150.0461077	151.8823892	227.5041178	277.0416697	158.8546618	148.6054654
Zm00001eb251860	128.2179518	153.6802727	143.5123046	100.8923704	149.1740357	207.5346885
Zm00001eb185950	202.6856157	216.8323257	195.0136145	134.110123	155.6888383	185.2333219
Zm00001eb148920	248.9350048	233.0616416	328.8988399	128.0304721	132.3160608	167.80326
Zm00001eb354640	144.8016191	123.7247304	164.4184901	314.4752739	217.3914345	169.9605514
Zm00001eb427650	221.2076002	235.2311619	399.0688138	213.229275	161.576765	238.4312474
Zm00001eb042940	271.924654	277.8106248	449.5415149	132.3981356	184.3668982	247.9131055
Zm00001eb425830	219.085425	181.6920578	243.8696005	214.0464012	179.3298414	212.9244196
Zm00001eb259070	258.4406969	275.3125232	204.4346729	47.31381853	74.78231676	91.91907489
Zm00001eb064950	277.2252763	212.077221	408.9591157	146.3718349	222.6361815	223.0791265
Zm00001eb285360	1.739191528	9.930653773	17.55638137	291.9386672	347.7528341	110.8217461
Zm00001eb067330	228.3931477	245.5831202	237.2256895	269.0582678	212.5852872	273.5536261
Zm00001eb133100	424.4379231	252.7809173	214.3510327	312.3230022	163.0778945	83.80759354
Zm00001eb258740	184.3418057	125.5904208	556.0005955	56.92214069	108.2179012	98.5052376
Zm00001eb250120	61.54857649	145.2474047	67.03876091	683.2868507	361.3362797	302.8161699
Zm00001eb138680	187.6343457	190.5019123	260.6437298	62.2767986	149.7557545	169.4332753
Zm00001eb033790	30.17601962	20.78912137	201.6840494	329.1183963	273.4790491	156.8943421
#N/A	190.2296681	112.471887	291.6109099	171.6379448	172.1193708	169.5015855
Zm00001eb172290	439.048593	297.6795072	452.3333578	108.0232514	125.8104852	260.2791358
Zm00001eb233510	160.9464709	143.9420686	201.5757918	133.4391096	158.4986451	171.0897925
Zm00001eb012920	123.5699827	152.1158747	196.5618239	305.9394077	254.2362013	277.0537689
Zm00001eb255850	405.2911458	157.3663603	532.1219176	139.9080716	112.5463828	101.0522389
Zm00001eb105800	84.87456595	110.9679019	66.00483473	122.4639663	174.8799095	195.28765
Zm00001eb299790	192.3043426	152.2586194	394.5073948	113.1671042	148.0701514	163.6613783
Zm00001eb056930	157.8808115	100.9566533	212.7239373	430.7594757	286.2788712	203.1359558
Zm00001eb157660	185.394036	112.9585869	300.1092215	105.0058816	106.8581722	94.21022145
Zm00001eb201730	156.447935	145.327232	263.5167408	146.1497549	161.3473258	168.8697894
Zm00001eb122980	101.0293156	96.06606152	202.115225	454.0065875	246.1174757	208.9538171
Zm00001eb409090	350.064695	198.9690097	505.9700926	173.7869983	150.1081971	133.4372538
Zm00001eb282590	147.8690246	184.0356884	160.711879	200.8637809	195.2778572	242.1793193
Zm00001eb353820	284.1888574	220.9025966	352.2586144	81.84353109	103.1493793	143.8754876
Zm00001eb015210	161.206373	233.0073404	97.40971457	306.3702696	230.2154184	271.5639526
#N/A	228.9523762	205.8701205	217.8167472	243.3235931	196.7682637	224.130968
Zm00001eb380530	236.2713083	132.9011557	405.1603404	90.10071771	124.9081962	145.400699
Zm00001eb430720	147.3225705	293.5534705	141.5876744	32.720861	101.2630232	163.5390426
Zm00001eb235510	302.628234	357.8380833	332.9622609	80.70884202	107.331449	185.5772169
Zm00001eb254540	328.1793501	212.2846806	374.1984008	144.2924591	139.8023722	286.8743883
Zm00001eb179490	128.6036787	181.5048342	126.9796135	191.3772967	180.2481814	206.4093893
Zm00001eb189890	237.5494524	207.7415303	313.1262527	32.80280023	88.74334952	103.1296783
Zm00001eb420160	205.7479159	148.1384189	269.0020632	200.4356591	175.6852451	132.6821772
Zm00001eb127490	534.0059725	352.8399435	358.8259391	67.31037109	129.6561284	212.7479317
Zm00001eb300130	143.8400315	48.97437246	218.5556959	110.5089997	86.38393118	60.03140417
Zm00001eb004660	185.1100803	204.8002685	194.1192512	241.8054687	181.5146068	203.598848
Zm00001eb397240	311.4084079	219.7151176	249.5065045	132.2133496	145.2466438	170.2837547
Zm00001eb378030	264.8316455	129.3147572	251.71777	126.8234575	104.4962855	129.7531686
Zm00001eb212460	258.9381353	188.6569574	246.4590442	177.1643375	160.6080615	225.0327928
Zm00001eb270920	170.3471966	229.4196687	196.0374025	141.8769885	172.032718	177.7303622
Zm00001eb413630	200.243764	151.6608852	86.70708552	23.38079937	77.60643958	37.45189416
Zm00001eb404120	153.6537535	124.7077488	143.4661562	59.65180425	105.5632338	168.5340875
Zm00001eb393560	200.7077192	178.9741234	320.5718167	144.3901251	163.1108211	187.3288806
Zm00001eb417790	289.3623885	252.8408343	270.4006872	92.03805055	119.4690337	192.6665936
Zm00001eb042990	279.2397429	200.7179091	272.5336307	172.6478541	160.3487327	221.5510553
Zm00001eb244840	247.8689302	237.5781092	254.5008371	111.9214816	136.119247	150.5372472
Zm00001eb033390	288.1458018	154.9826906	331.8355894	135.6092946	135.7970846	148.8983552
Zm00001eb405820	191.7867087	157.3366155	203.035074	93.9606661	158.953736	115.5170005
Zm00001eb367650	103.9442202	240.7887637	133.5592187	310.4892885	187.1424308	248.8102158
Zm00001eb305810	420.7713495	252.4754176	321.2556016	114.7536173	116.4795111	157.5950776
Zm00001eb309980	249.2248419	139.5814056	340.7279536	146.7241782	158.492076	178.0149434
Zm00001eb068280	326.2609636	162.6141577	624.8439029	86.51981839	87.6306775	134.1947235
Zm00001eb378210	91.03379538	86.03962149	168.6321555	192.9611428	185.5517411	164.3770288
Zm00001eb334810	167.4239282	140.9343786	244.3483781	111.33255	137.6699648	157.0780722
Zm00001eb250790	236.8788069	180.2975086	301.7463818	114.3470244	171.481908	204.49806
Zm00001eb032970	380.8461087	374.0146925	198.0534862	219.0612014	221.5987308	156.9147751
Zm00001eb244200	140.2672395	110.1190534	333.0057043	153.6200223	138.9884633	127.324566
Zm00001eb061510	151.5822679	133.1738548	190.2858857	87.8401215	104.2876969	119.8942064
Zm00001eb126990	214.4140742	88.0515388	402.5697137	144.9575877	104.2497135	127.6691998
Zm00001eb236360	169.9958603	167.1802446	216.9160302	182.1001057	165.0430282	184.104183
#N/A	43.50258103	48.84835653	168.6399577	172.6638267	331.542639	185.8096498
Zm00001eb336790	135.833321	107.6726606	254.695948	114.937413	170.6189579	138.1719837
Zm00001eb294870	126.5876106	118.0910771	356.2108431	166.2312528	195.2456984	145.9552128
Zm00001eb209760	66.45179803	53.40087271	120.69659	90.51978353	138.6746438	89.71329869
Zm00001eb184470	98.22320283	91.05055275	161.8130533	341.874377	221.466345	262.863035
Zm00001eb237570	56.28103392	51.25089614	189.5636632	519.9892435	297.3729553	256.6455142
Zm00001eb370450	262.2639923	204.3735572	348.7015759	128.6474363	112.4095127	137.263443
Zm00001eb415470	245.4709115	169.2341638	406.7119814	63.61396308	85.88765399	108.0036996
Zm00001eb186570	221.7351438	164.5169942	281.829503	236.422374	162.9267978	143.4223418
Zm00001eb010370	254.9643954	206.0886887	365.5255333	76.10183115	103.7019207	113.7570005
Zm00001eb198850	190.2811663	187.7432342	158.7367481	114.7760069	125.1575436	161.2959599
Zm00001eb015130	44.66821491	52.89824144	80.38739457	431.2330941	257.4162834	215.7568305
Zm00001eb127770	44.25462033	22.71150723	137.2572003	430.9401343	293.9440536	97.52689146
Zm00001eb335620	107.4237247	90.71406747	128.1839395	156.9273767	163.0035585	187.7444608
Zm00001eb148000	127.8352315	203.3745768	174.3987018	309.5794419	211.5758739	311.7563139
Zm00001eb144250	215.0865186	121.8435357	321.2670556	133.0280414	126.9545865	129.4030596
Zm00001eb023810	202.9154323	174.6358508	271.8506102	117.4956284	158.9455007	172.5029637
Zm00001eb329780	291.014993	208.4817656	274.3725327	80.34221861	114.1662089	177.475139
#N/A	261.5708383	314.6619098	315.7812713	105.3046209	127.9885192	253.5367462
Zm00001eb314010	174.3782239	248.8232909	119.4179074	101.0854008	185.2012925	174.0891176
Zm00001eb185670	158.4055086	73.71931855	329.5697887	217.1247621	182.0624772	158.0515009
Zm00001eb352550	247.0204421	159.6856061	379.1597977	71.75259488	126.695801	145.2186409
Zm00001eb068160	335.2176377	180.3044855	318.0796128	72.70831631	74.67118868	140.5630758
Zm00001eb039850	178.6215498	178.3726291	240.4057993	52.54014401	89.05351703	124.7266513
Zm00001eb112040	210.3170755	202.0263579	266.9620724	223.8892078	172.9453488	169.9956087
Zm00001eb370330	207.6691234	291.8016944	199.5288166	206.6341692	162.2480651	212.532947
Zm00001eb278510	173.3415396	124.9933882	347.917361	65.7352195	112.5311638	118.9955869
Zm00001eb054680	220.5927463	265.4734033	268.3648348	200.7151649	167.7839396	174.9959299
Zm00001eb028820	409.7029543	262.737126	206.8132606	101.685592	81.61326552	123.3096988
Zm00001eb033030	125.0611424	118.0243117	164.6146822	151.1128597	144.4427779	128.4669319
Zm00001eb262910	236.4279057	110.1942989	306.1803771	149.5225753	133.686799	136.2403515
Zm00001eb265760	127.4900321	105.0895407	251.7310501	149.5976794	160.504372	128.1306677
Zm00001eb164860	81.82541147	75.95933257	85.38783539	47.77111059	179.4206704	109.6451343
Zm00001eb088220	367.6274453	338.0873457	287.7174406	29.38527568	65.68626468	64.84565869
Zm00001eb229460	191.7322937	220.8234074	690.3381465	364.2622857	219.7089629	161.0810061
Zm00001eb345780	225.524093	256.1639377	254.1205116	54.82994924	103.3838911	131.5780964
Zm00001eb309200	163.864437	156.9584463	247.8713068	105.8404853	125.3264095	146.3200221
Zm00001eb211740	141.7406001	148.0139866	177.3069165	153.3798302	138.1298473	163.939866
Zm00001eb360100	153.5596427	145.7781764	174.5953659	99.6951674	120.3064206	160.3583166
Zm00001eb282030	257.3296575	254.7373229	278.6372032	122.966146	178.2027749	231.1341392
Zm00001eb350370	143.7253721	133.3539297	192.4199595	197.2471294	192.6116548	167.2320104
Zm00001eb040580	207.624828	163.3313733	317.2602144	48.09920888	178.6569053	135.4727151
Zm00001eb127110	160.7882919	151.3118062	183.4583105	169.9120915	147.1949375	131.0121783
Zm00001eb261910	263.7414748	129.2226933	301.3817675	138.8658011	142.7714367	172.3680459
Zm00001eb361640	237.1183818	130.2137588	351.3470485	126.8052027	80.47859778	82.92223092
Zm00001eb373700	182.6353723	137.2608662	276.2609653	86.88716012	107.723268	143.7216469
